2025-11-27T04:31:53.2534120Z Container start method called.
2025-11-27T04:31:53.2735446Z Establishing network.
2025-11-27T04:31:53.2809519Z Pulling image: appsvc/node:20-lts_20251016.4.tuxprod.
2025-11-27T04:31:54.0156389Z Container is starting.
2025-11-27T04:31:54.0238377Z Establishing user namespace if not established already.
2025-11-27T04:31:54.0322719Z Establishing network if not established already.
2025-11-27T04:31:54.0327510Z Mounting volumes.
2025-11-27T04:31:54.0358672Z Nested mountpoint 
2025-11-27T04:31:54.1111187Z Nested mountpoint volatile/logs
2025-11-27T04:31:54.1404370Z Nested mountpoint 
2025-11-27T04:31:54.1574922Z Nested mountpoint 
2025-11-27T04:31:54.2454345Z Nested mountpoint 
2025-11-27T04:31:55.1216717Z Creating container.
2025-11-27T04:31:55.1228225Z Creating pipes for streaming container io.
2025-11-27T04:31:55.1237371Z Creating stdout named pipe at /podr/container/pipe/1a9b579fb82d_creerlio-app/stdout_992c554fd8274aa9b4c4029598f0524f.
2025-11-27T04:31:55.2491213Z Successfully created stdout named pipe at: /podr/container/pipe/1a9b579fb82d_creerlio-app/stdout_992c554fd8274aa9b4c4029598f0524f.
2025-11-27T04:31:55.2564688Z Opening named pipe /podr/container/pipe/1a9b579fb82d_creerlio-app/stdout_992c554fd8274aa9b4c4029598f0524f for reading in non-blocking mode.
2025-11-27T04:31:55.2568574Z Successfully opened named pipe: /podr/container/pipe/1a9b579fb82d_creerlio-app/stdout_992c554fd8274aa9b4c4029598f0524f.
2025-11-27T04:31:55.2580846Z Successfully removed non-blocking flag from /podr/container/pipe/1a9b579fb82d_creerlio-app/stdout_992c554fd8274aa9b4c4029598f0524f.
2025-11-27T04:31:55.2593402Z Creating stderr named pipe at /podr/container/pipe/1a9b579fb82d_creerlio-app/stderr_69295d006144490780ba7423d1bbe9e9.
2025-11-27T04:31:55.2678352Z Successfully created stderr named pipe at: /podr/container/pipe/1a9b579fb82d_creerlio-app/stderr_69295d006144490780ba7423d1bbe9e9.
2025-11-27T04:31:55.2680900Z Opening named pipe /podr/container/pipe/1a9b579fb82d_creerlio-app/stderr_69295d006144490780ba7423d1bbe9e9 for reading in non-blocking mode.
2025-11-27T04:31:55.2749849Z Successfully opened named pipe: /podr/container/pipe/1a9b579fb82d_creerlio-app/stderr_69295d006144490780ba7423d1bbe9e9.
2025-11-27T04:31:55.2752142Z Successfully removed non-blocking flag from /podr/container/pipe/1a9b579fb82d_creerlio-app/stderr_69295d006144490780ba7423d1bbe9e9.
2025-11-27T04:31:55.2785843Z Creating container with image: appsvc/node:20-lts_20251016.4.tuxprod from registry: 10.1.0.4:13209 and fully qualified image name: 10.1.0.4:13209/appsvc/node:20-lts_20251016.4.tuxprod
2025-11-27T04:31:57.0526024Z Starting container: 1a9b579fb82d_creerlio-app.
2025-11-27T04:31:57.2359351Z Starting watchers and probes.
2025-11-27T04:31:57.2956622Z Starting metrics collection.
2025-11-27T04:31:57.3137828Z Container is running.
2025-11-27T04:31:57.7416378Z Container start method finished after 4429 ms.
2025-11-27T04:33:18.9501159Z Container has finished running with exit code: 127.
2025-11-27T04:33:19.3086159Z Container is terminating. Grace period: 5 seconds.
2025-11-27T04:33:20.7219238Z Stop and delete container. Retry count = 0
2025-11-27T04:33:20.7710446Z Stopping container: 1a9b579fb82d_creerlio-app.
2025-11-27T04:33:21.2624746Z Deleting container: 1a9b579fb82d_creerlio-app. Retry count = 0
2025-11-27T04:33:22.5433429Z Container spec TerminationMessagePolicy  path 
2025-11-27T06:59:54.6195945Z Opening named pipe /podr/container/pipe/6e881c69df6e_creerlio-app/stderr_f08dc9b655a24697a2cd1a57d37cc48d for reading in non-blocking mode.
2025-11-27T06:59:54.6209729Z Successfully opened named pipe: /podr/container/pipe/6e881c69df6e_creerlio-app/stderr_f08dc9b655a24697a2cd1a57d37cc48d.
2025-11-27T06:59:54.6287348Z Successfully removed non-blocking flag from /podr/container/pipe/6e881c69df6e_creerlio-app/stderr_f08dc9b655a24697a2cd1a57d37cc48d.
2025-11-27T06:59:54.6309169Z Creating container with image: appsvc/node:20-lts_20251016.4.tuxprod from registry: 10.1.0.4:13209 and fully qualified image name: 10.1.0.4:13209/appsvc/node:20-lts_20251016.4.tuxprod
2025-11-27T06:59:55.8067678Z Starting container: 6e881c69df6e_creerlio-app.
2025-11-27T06:59:55.9646126Z Starting watchers and probes.
2025-11-27T06:59:55.9855686Z Starting metrics collection.
2025-11-27T06:59:56.0447663Z Container is running.
2025-11-27T06:59:58.3667054Z Container start method finished after 5339 ms.
2025-11-27T07:01:20.0810015Z Container has finished running with exit code: 243.
2025-11-27T07:01:20.1105779Z Container is terminating. Grace period: 5 seconds.
2025-11-27T07:01:20.1419074Z Stop and delete container. Retry count = 0
2025-11-27T07:01:20.1474124Z Stopping container: 6e881c69df6e_creerlio-app.
2025-11-27T07:01:20.4105352Z Deleting container: 6e881c69df6e_creerlio-app. Retry count = 0
2025-11-27T07:01:21.0952437Z Container spec TerminationMessagePolicy  path 
2025-11-27T07:01:21.1064874Z Container is terminated. Total time elapsed: 985 ms.
2025-11-27T07:01:21.1077563Z Site container: creerlio-app terminated during site startup.
2025-11-27T07:01:21.6884515Z Site startup probe failed after 83.1585322 seconds.
2025-11-27T07:01:23.2329458Z Failed to start site. Revert by stopping site.
2025-11-27T07:01:23.3756773Z Site: creerlio-app stopped.
2025-11-27T07:01:25.0859657Z Site: creerlio-app will be blocked for 1 minutes till 11/27/2025 07:02:25
2025-11-27T07:02:20.3509014Z Start site prohibitted because the site is being blocked.
2025-11-27T07:02:25.0852787Z Site: creerlio-app is unblocked.
2025-11-27T07:02:55.2952123Z Container start method called.
2025-11-27T07:02:55.3031123Z Establishing network.
2025-11-27T07:02:55.3041466Z Pulling image: appsvc/node:20-lts_20251016.4.tuxprod.
2025-11-27T07:02:56.5425557Z Container is starting.
2025-11-27T07:02:56.5435400Z Establishing user namespace if not established already.
2025-11-27T07:02:56.5438937Z Establishing network if not established already.
2025-11-27T07:02:56.5458165Z Mounting volumes.
2025-11-27T07:02:56.5525841Z Nested mountpoint 
2025-11-27T07:02:56.6546437Z Nested mountpoint volatile/logs
2025-11-27T07:02:56.6830826Z Nested mountpoint 
2025-11-27T07:02:56.7898186Z Nested mountpoint 
2025-11-27T07:02:56.8057440Z Nested mountpoint 
2025-11-27T07:02:57.8178748Z Creating container.
2025-11-27T07:02:57.8181322Z Creating pipes for streaming container io.
2025-11-27T07:02:57.8182853Z Creating stdout named pipe at /podr/container/pipe/d566b7b55fff_creerlio-app/stdout_709cf5205e664142bca5321136838054.
2025-11-27T07:02:57.8365132Z Successfully created stdout named pipe at: /podr/container/pipe/d566b7b55fff_creerlio-app/stdout_709cf5205e664142bca5321136838054.
2025-11-27T07:02:57.8542304Z Opening named pipe /podr/container/pipe/d566b7b55fff_creerlio-app/stdout_709cf5205e664142bca5321136838054 for reading in non-blocking mode.
2025-11-27T07:02:57.8545862Z Successfully opened named pipe: /podr/container/pipe/d566b7b55fff_creerlio-app/stdout_709cf5205e664142bca5321136838054.
2025-11-27T07:02:57.8547534Z Successfully removed non-blocking flag from /podr/container/pipe/d566b7b55fff_creerlio-app/stdout_709cf5205e664142bca5321136838054.
2025-11-27T07:02:57.8551954Z Creating stderr named pipe at /podr/container/pipe/d566b7b55fff_creerlio-app/stderr_2d2cb6692686420bb5c0d62afd524c36.
2025-11-27T07:02:57.8555443Z Successfully created stderr named pipe at: /podr/container/pipe/d566b7b55fff_creerlio-app/stderr_2d2cb6692686420bb5c0d62afd524c36.
2025-11-27T07:02:57.8566208Z Opening named pipe /podr/container/pipe/d566b7b55fff_creerlio-app/stderr_2d2cb6692686420bb5c0d62afd524c36 for reading in non-blocking mode.
2025-11-27T07:02:57.8654776Z Successfully opened named pipe: /podr/container/pipe/d566b7b55fff_creerlio-app/stderr_2d2cb6692686420bb5c0d62afd524c36.
2025-11-27T07:02:57.8670204Z Successfully removed non-blocking flag from /podr/container/pipe/d566b7b55fff_creerlio-app/stderr_2d2cb6692686420bb5c0d62afd524c36.
2025-11-27T07:02:57.8672377Z Creating container with image: appsvc/node:20-lts_20251016.4.tuxprod from registry: 10.1.0.4:13209 and fully qualified image name: 10.1.0.4:13209/appsvc/node:20-lts_20251016.4.tuxprod
2025-11-27T07:02:58.9827750Z Starting container: d566b7b55fff_creerlio-app.
2025-11-27T07:02:59.0898659Z Starting watchers and probes.
2025-11-27T07:02:59.0982073Z Starting metrics collection.
2025-11-27T07:02:59.0983894Z Container is running.
2025-11-27T07:02:59.2502089Z Container start method finished after 3947 ms.
2025-11-27T07:04:44.9837464Z Container has finished running with exit code: 243.
2025-11-27T07:04:44.9921377Z Container is terminating. Grace period: 5 seconds.
2025-11-27T07:04:45.0039331Z Stop and delete container. Retry count = 0
2025-11-27T07:04:45.0055763Z Stopping container: d566b7b55fff_creerlio-app.
2025-11-27T07:04:45.0696515Z Deleting container: d566b7b55fff_creerlio-app. Retry count = 0
2025-11-27T07:04:45.5290024Z Container spec TerminationMessagePolicy  path 
2025-11-27T07:04:45.5385322Z Container is terminated. Total time elapsed: 542 ms.
2025-11-27T07:04:45.5399103Z Site container: creerlio-app terminated during site startup.
2025-11-27T07:04:45.7126255Z Site startup probe failed after 106.3959635 seconds.
2025-11-27T07:04:46.4986002Z Failed to start site. Revert by stopping site.
2025-11-27T07:04:46.6336255Z Site: creerlio-app stopped.
2025-11-27T07:04:48.0738558Z Site: creerlio-app will be blocked for 2 minutes till 11/27/2025 07:06:48
2025-11-27T07:04:49.1487376Z Start site prohibitted because the site is being blocked.
2025-11-27T07:05:18.3865819Z Start site prohibitted because the site is being blocked.
2025-11-27T07:06:48.0781324Z Site: creerlio-app is unblocked.
2025-11-27T08:00:21.0689975Z Container start method called.
2025-11-27T08:00:21.1252378Z Establishing network.
2025-11-27T08:00:21.1974205Z Pulling image: appsvc/node:20-lts_20251016.4.tuxprod.
2025-11-27T08:00:21.7324842Z Container is starting.
2025-11-27T08:00:21.7395367Z Establishing user namespace if not established already.
2025-11-27T08:00:21.7411608Z Establishing network if not established already.
2025-11-27T08:00:21.7422498Z Mounting volumes.
2025-11-27T08:00:21.7550589Z Nested mountpoint 
2025-11-27T08:00:21.8478280Z Nested mountpoint volatile/logs
2025-11-27T08:00:21.8844150Z Nested mountpoint 
2025-11-27T08:00:22.0207013Z Nested mountpoint 
2025-11-27T08:00:22.1139730Z Nested mountpoint 
2025-11-27T08:00:22.8277707Z Creating container.
2025-11-27T08:00:22.8355205Z Creating pipes for streaming container io.
2025-11-27T08:00:22.8356825Z Creating stdout named pipe at /podr/container/pipe/9e55b39a32cc_creerlio-app/stdout_9cbc45453b7c4469bd3ed7db581f620f.
2025-11-27T08:00:22.8448456Z Successfully created stdout named pipe at: /podr/container/pipe/9e55b39a32cc_creerlio-app/stdout_9cbc45453b7c4469bd3ed7db581f620f.
2025-11-27T08:00:22.8456637Z Opening named pipe /podr/container/pipe/9e55b39a32cc_creerlio-app/stdout_9cbc45453b7c4469bd3ed7db581f620f for reading in non-blocking mode.
2025-11-27T08:00:22.8465056Z Successfully opened named pipe: /podr/container/pipe/9e55b39a32cc_creerlio-app/stdout_9cbc45453b7c4469bd3ed7db581f620f.
2025-11-27T08:00:22.8544380Z Successfully removed non-blocking flag from /podr/container/pipe/9e55b39a32cc_creerlio-app/stdout_9cbc45453b7c4469bd3ed7db581f620f.
2025-11-27T08:00:22.8550081Z Creating stderr named pipe at /podr/container/pipe/9e55b39a32cc_creerlio-app/stderr_0636e45325744ddebf08cb4fb899239c.
2025-11-27T08:00:22.8565810Z Successfully created stderr named pipe at: /podr/container/pipe/9e55b39a32cc_creerlio-app/stderr_0636e45325744ddebf08cb4fb899239c.
2025-11-27T08:00:22.8638419Z Opening named pipe /podr/container/pipe/9e55b39a32cc_creerlio-app/stderr_0636e45325744ddebf08cb4fb899239c for reading in non-blocking mode.
2025-11-27T08:00:22.8663413Z Successfully opened named pipe: /podr/container/pipe/9e55b39a32cc_creerlio-app/stderr_0636e45325744ddebf08cb4fb899239c.
2025-11-27T08:00:22.8732844Z Successfully removed non-blocking flag from /podr/container/pipe/9e55b39a32cc_creerlio-app/stderr_0636e45325744ddebf08cb4fb899239c.
2025-11-27T08:00:22.8758050Z Creating container with image: appsvc/node:20-lts_20251016.4.tuxprod from registry: 10.1.0.4:13209 and fully qualified image name: 10.1.0.4:13209/appsvc/node:20-lts_20251016.4.tuxprod
2025-11-27T08:00:24.0135140Z Starting container: 9e55b39a32cc_creerlio-app.
2025-11-27T08:00:24.1398259Z Starting watchers and probes.
2025-11-27T08:00:24.1595782Z Starting metrics collection.
2025-11-27T08:00:24.2159502Z Container is running.
2025-11-27T08:00:24.8763349Z Container start method finished after 3791 ms.
2025-11-27T08:01:41.5790676Z Container has finished running with exit code: 243.
2025-11-27T08:01:41.5809905Z Container is terminating. Grace period: 5 seconds.
2025-11-27T08:01:41.6557358Z Stop and delete container. Retry count = 0
2025-11-27T08:01:41.6565246Z Stopping container: 9e55b39a32cc_creerlio-app.
2025-11-27T08:01:41.8009362Z Container get mounts received unexpected exception.
2025-11-27T08:01:42.1267550Z Deleting container: 9e55b39a32cc_creerlio-app. Retry count = 0
2025-11-27T08:01:43.0199005Z Container get mounts received unexpected exception.
2025-11-27T08:01:43.0953997Z Container get mounts received unexpected exception.
2025-11-27T08:01:43.1070965Z Container get processes received unexpected exception.
2025-11-27T08:01:43.1351749Z Container get processes received unexpected exception.
2025-11-27T08:01:43.3276946Z Container get mounts received unexpected exception.
2025-11-27T08:01:43.4312433Z Container get processes received unexpected exception.
2025-11-27T08:01:43.5467876Z Container spec TerminationMessagePolicy  path 
2025-11-27T08:01:43.5581878Z Container is terminated. Total time elapsed: 1941 ms.
2025-11-27T08:01:43.5583208Z Site container: creerlio-app terminated during site startup.
2025-11-27T08:01:44.8424223Z Site startup probe failed after 79.8900004 seconds.
2025-11-27T08:01:46.6094884Z Failed to start site. Revert by stopping site.
2025-11-27T08:01:46.6880234Z Site: creerlio-app stopped.
2025-11-27T08:01:47.6086356Z Site: creerlio-app will be blocked for 2 minutes till 11/27/2025 08:03:47
2025-11-27T08:02:33.9157246Z Start site prohibitted because the site is being blocked.
2025-11-27T08:02:34.5387313Z Start site prohibitted because the site is being blocked.
2025-11-27T08:02:52.1839535Z Start site prohibitted because the site is being blocked.
2025-11-27T08:02:52.8310305Z Start site prohibitted because the site is being blocked.
2025-11-27T08:03:47.6056810Z Site: creerlio-app is unblocked.
2025-11-27T08:08:46.5168342Z Container start method called.
2025-11-27T08:08:46.5174491Z Establishing network.
2025-11-27T08:08:46.5176639Z Pulling image: appsvc/node:20-lts_20251016.4.tuxprod.
2025-11-27T08:08:47.1424322Z Container is starting.
2025-11-27T08:08:47.1443199Z Establishing user namespace if not established already.
2025-11-27T08:08:47.1525987Z Establishing network if not established already.
2025-11-27T08:08:47.1528103Z Mounting volumes.
2025-11-27T08:08:47.1609376Z Nested mountpoint 
2025-11-27T08:08:47.2668036Z Nested mountpoint volatile/logs
2025-11-27T08:08:47.2785408Z Nested mountpoint 
2025-11-27T08:08:47.2981456Z Nested mountpoint 
2025-11-27T08:08:47.3268706Z Nested mountpoint 
2025-11-27T08:08:48.1509273Z Creating container.
2025-11-27T08:08:48.1527290Z Creating pipes for streaming container io.
2025-11-27T08:08:48.1729393Z Creating stdout named pipe at /podr/container/pipe/205c05d3022f_creerlio-app/stdout_3540a8ad2a314fe28f7458aee403d62d.
2025-11-27T08:08:48.1986409Z Successfully created stdout named pipe at: /podr/container/pipe/205c05d3022f_creerlio-app/stdout_3540a8ad2a314fe28f7458aee403d62d.
2025-11-27T08:08:48.1994721Z Opening named pipe /podr/container/pipe/205c05d3022f_creerlio-app/stdout_3540a8ad2a314fe28f7458aee403d62d for reading in non-blocking mode.
2025-11-27T08:08:48.1996774Z Successfully opened named pipe: /podr/container/pipe/205c05d3022f_creerlio-app/stdout_3540a8ad2a314fe28f7458aee403d62d.
2025-11-27T08:08:48.1998109Z Successfully removed non-blocking flag from /podr/container/pipe/205c05d3022f_creerlio-app/stdout_3540a8ad2a314fe28f7458aee403d62d.
2025-11-27T08:08:48.1999161Z Creating stderr named pipe at /podr/container/pipe/205c05d3022f_creerlio-app/stderr_4df6ca13f76d4d85b2858abc9fec0c50.
2025-11-27T08:08:48.2015032Z Successfully created stderr named pipe at: /podr/container/pipe/205c05d3022f_creerlio-app/stderr_4df6ca13f76d4d85b2858abc9fec0c50.
2025-11-27T08:08:48.2016187Z Opening named pipe /podr/container/pipe/205c05d3022f_creerlio-app/stderr_4df6ca13f76d4d85b2858abc9fec0c50 for reading in non-blocking mode.
2025-11-27T08:08:48.2017553Z Successfully opened named pipe: /podr/container/pipe/205c05d3022f_creerlio-app/stderr_4df6ca13f76d4d85b2858abc9fec0c50.
2025-11-27T08:08:48.2018675Z Successfully removed non-blocking flag from /podr/container/pipe/205c05d3022f_creerlio-app/stderr_4df6ca13f76d4d85b2858abc9fec0c50.
2025-11-27T08:08:48.2115499Z Creating container with image: appsvc/node:20-lts_20251016.4.tuxprod from registry: 10.1.0.4:13209 and fully qualified image name: 10.1.0.4:13209/appsvc/node:20-lts_20251016.4.tuxprod
2025-11-27T08:08:49.0132399Z Starting container: 205c05d3022f_creerlio-app.
2025-11-27T08:08:49.1563018Z Starting watchers and probes.
2025-11-27T08:08:49.1596505Z Starting metrics collection.
2025-11-27T08:08:49.1666114Z Container is running.
2025-11-27T08:08:49.8838299Z Container start method finished after 3366 ms.
2025-11-27T08:10:08.0836766Z Container has finished running with exit code: 243.
2025-11-27T08:10:08.1041192Z Container is terminating. Grace period: 5 seconds.
2025-11-27T08:10:08.1429237Z Stop and delete container. Retry count = 0
2025-11-27T08:10:08.1431143Z Stopping container: 205c05d3022f_creerlio-app.
2025-11-27T08:10:08.4292109Z Deleting container: 205c05d3022f_creerlio-app. Retry count = 0
2025-11-27T08:10:09.2854224Z Container spec TerminationMessagePolicy  path 
2025-11-27T08:10:09.3223087Z Container is terminated. Total time elapsed: 1192 ms.
2025-11-27T08:10:09.3314151Z Site container: creerlio-app terminated during site startup.
2025-11-27T08:10:10.3039219Z Site startup probe failed after 80.2775418 seconds.
2025-11-27T08:10:11.4293544Z Failed to start site. Revert by stopping site.
2025-11-27T08:10:11.6112342Z Site: creerlio-app stopped.
2025-11-27T08:10:12.9534308Z Site: creerlio-app will be blocked for 2 minutes till 11/27/2025 08:12:12
2025-11-27T08:12:13.0185389Z Site: creerlio-app is unblocked.
2025-11-27T08:12:21.2731599Z Container start method called.
2025-11-27T08:12:21.2733697Z Establishing network.
2025-11-27T08:12:21.2735012Z Pulling image: appsvc/node:20-lts_20251016.4.tuxprod.
2025-11-27T08:12:22.8468330Z Container is starting.
2025-11-27T08:12:22.8470696Z Establishing user namespace if not established already.
2025-11-27T08:12:22.8471873Z Establishing network if not established already.
2025-11-27T08:12:22.8473122Z Mounting volumes.
2025-11-27T08:12:22.8740087Z Nested mountpoint 
2025-11-27T08:12:23.0392346Z Nested mountpoint volatile/logs
2025-11-27T08:12:23.0956850Z Nested mountpoint 
2025-11-27T08:12:23.1350107Z Nested mountpoint 
2025-11-27T08:12:23.1357549Z Nested mountpoint 
2025-11-27T08:12:24.9536627Z Creating container.
2025-11-27T08:12:24.9917578Z Creating pipes for streaming container io.
2025-11-27T08:12:25.0319026Z Creating stdout named pipe at /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stdout_b399c9a0c37c4c92a668c49d0d44d375.
2025-11-27T08:12:25.0778184Z Successfully created stdout named pipe at: /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stdout_b399c9a0c37c4c92a668c49d0d44d375.
2025-11-27T08:12:25.0806756Z Opening named pipe /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stdout_b399c9a0c37c4c92a668c49d0d44d375 for reading in non-blocking mode.
2025-11-27T08:12:25.0808724Z Successfully opened named pipe: /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stdout_b399c9a0c37c4c92a668c49d0d44d375.
2025-11-27T08:12:25.0809828Z Successfully removed non-blocking flag from /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stdout_b399c9a0c37c4c92a668c49d0d44d375.
2025-11-27T08:12:25.1087214Z Creating stderr named pipe at /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stderr_1a93bd0fdf4742acabbbbcd28f39f2d2.
2025-11-27T08:12:25.1274648Z Successfully created stderr named pipe at: /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stderr_1a93bd0fdf4742acabbbbcd28f39f2d2.
2025-11-27T08:12:25.1460690Z Opening named pipe /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stderr_1a93bd0fdf4742acabbbbcd28f39f2d2 for reading in non-blocking mode.
2025-11-27T08:12:25.1463601Z Successfully opened named pipe: /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stderr_1a93bd0fdf4742acabbbbcd28f39f2d2.
2025-11-27T08:12:25.1561483Z Successfully removed non-blocking flag from /podr/container/pipe/9e8a2a0ba04f_creerlio-app/stderr_1a93bd0fdf4742acabbbbcd28f39f2d2.
2025-11-27T08:12:25.1943625Z Creating container with image: appsvc/node:20-lts_20251016.4.tuxprod from registry: 10.1.0.4:13209 and fully qualified image name: 10.1.0.4:13209/appsvc/node:20-lts_20251016.4.tuxprod
2025-11-27T08:12:28.7918837Z Starting container: 9e8a2a0ba04f_creerlio-app.
2025-11-27T08:12:29.0613588Z Starting watchers and probes.
2025-11-27T08:12:29.0961686Z Starting metrics collection.
2025-11-27T08:12:29.0972603Z Container is running.
2025-11-27T08:12:30.3889813Z Container start method finished after 9115 ms.
2025-11-27T08:14:58.0740783Z Container has finished running with exit code: 243.
2025-11-27T08:14:58.0760488Z Container is terminating. Grace period: 5 seconds.
2025-11-27T08:14:58.0974237Z Stop and delete container. Retry count = 0
2025-11-27T08:14:58.0989273Z Stopping container: 9e8a2a0ba04f_creerlio-app.
2025-11-27T08:14:58.2804261Z Deleting container: 9e8a2a0ba04f_creerlio-app. Retry count = 0
2025-11-27T08:14:58.8030128Z Container spec TerminationMessagePolicy  path 
2025-11-27T08:14:58.8283541Z Container is terminated. Total time elapsed: 747 ms.
2025-11-27T08:14:58.8325865Z Site container: creerlio-app terminated during site startup.
2025-11-27T08:14:59.2064889Z Site startup probe failed after 148.74102 seconds.
2025-11-27T08:14:59.7462248Z Failed to start site. Revert by stopping site.
2025-11-27T08:14:59.8004807Z Site: creerlio-app stopped.
2025-11-27T08:15:00.7885430Z Site: creerlio-app will be blocked for 2 minutes till 11/27/2025 08:17:00
2025-11-27T08:15:02.3165580Z Start site prohibitted because the site is being blocked.
2025-11-27T08:16:55.7529870Z Start site prohibitted because the site is being blocked.
2025-11-27T08:16:56.2550525Z Start site prohibitted because the site is being blocked.
2025-11-27T08:17:00.7784155Z Site: creerlio-app is unblocked.
2025-11-27T08:22:43.7997110Z Container start method called.
2025-11-27T08:22:43.8181587Z Establishing network.
2025-11-27T08:22:43.8211610Z Pulling image: appsvc/node:20-lts_20251016.4.tuxprod.
2025-11-27T08:22:45.2383159Z Container is starting.
2025-11-27T08:22:45.2489826Z Establishing user namespace if not established already.
2025-11-27T08:22:45.2502885Z Establishing network if not established already.
2025-11-27T08:22:45.2715445Z Mounting volumes.
2025-11-27T08:22:45.3081362Z Nested mountpoint 
2025-11-27T08:22:45.5305911Z Nested mountpoint volatile/logs
2025-11-27T08:22:45.5773689Z Nested mountpoint 
2025-11-27T08:22:45.5873952Z Nested mountpoint 
2025-11-27T08:22:45.6074292Z Nested mountpoint 
2025-11-27T08:22:47.2630905Z Creating container.
2025-11-27T08:22:47.3007418Z Creating pipes for streaming container io.
2025-11-27T08:22:47.3314472Z Creating stdout named pipe at /podr/container/pipe/5236258c9a38_creerlio-app/stdout_eb784184915847ab8847c73392843ecb.
2025-11-27T08:22:47.3413937Z Successfully created stdout named pipe at: /podr/container/pipe/5236258c9a38_creerlio-app/stdout_eb784184915847ab8847c73392843ecb.
2025-11-27T08:22:47.3508119Z Opening named pipe /podr/container/pipe/5236258c9a38_creerlio-app/stdout_eb784184915847ab8847c73392843ecb for reading in non-blocking mode.
2025-11-27T08:22:47.3606352Z Successfully opened named pipe: /podr/container/pipe/5236258c9a38_creerlio-app/stdout_eb784184915847ab8847c73392843ecb.
2025-11-27T08:22:47.3700365Z Successfully removed non-blocking flag from /podr/container/pipe/5236258c9a38_creerlio-app/stdout_eb784184915847ab8847c73392843ecb.
2025-11-27T08:22:47.3716589Z Creating stderr named pipe at /podr/container/pipe/5236258c9a38_creerlio-app/stderr_ccd0b1727f314a4faf3a92a4c9edc8f1.
2025-11-27T08:22:47.3907525Z Successfully created stderr named pipe at: /podr/container/pipe/5236258c9a38_creerlio-app/stderr_ccd0b1727f314a4faf3a92a4c9edc8f1.
2025-11-27T08:22:47.3908854Z Opening named pipe /podr/container/pipe/5236258c9a38_creerlio-app/stderr_ccd0b1727f314a4faf3a92a4c9edc8f1 for reading in non-blocking mode.
2025-11-27T08:22:47.3910239Z Successfully opened named pipe: /podr/container/pipe/5236258c9a38_creerlio-app/stderr_ccd0b1727f314a4faf3a92a4c9edc8f1.
2025-11-27T08:22:47.3911284Z Successfully removed non-blocking flag from /podr/container/pipe/5236258c9a38_creerlio-app/stderr_ccd0b1727f314a4faf3a92a4c9edc8f1.
2025-11-27T08:22:47.4193515Z Creating container with image: appsvc/node:20-lts_20251016.4.tuxprod from registry: 10.1.0.4:13209 and fully qualified image name: 10.1.0.4:13209/appsvc/node:20-lts_20251016.4.tuxprod
2025-11-27T08:22:49.5409510Z Starting container: 5236258c9a38_creerlio-app.
2025-11-27T08:22:49.8391662Z Starting watchers and probes.
2025-11-27T08:22:49.8491055Z Starting metrics collection.
2025-11-27T08:22:49.8583530Z Container is running.
2025-11-27T08:22:50.0770076Z Container start method finished after 6241 ms.
2025-11-27T08:24:35.3133087Z Container has finished running with exit code: 243.
2025-11-27T08:24:35.3190652Z Container is terminating. Grace period: 5 seconds.
2025-11-27T08:24:35.3287896Z Stop and delete container. Retry count = 0
2025-11-27T08:24:35.3304545Z Stopping container: 5236258c9a38_creerlio-app.
2025-11-27T08:24:35.4258552Z Deleting container: 5236258c9a38_creerlio-app. Retry count = 0
2025-11-27T08:24:35.4349353Z Container get mounts received unexpected exception.
2025-11-27T08:24:35.4536514Z Container get mounts received unexpected exception.
2025-11-27T08:24:35.6675947Z Container get processes received unexpected exception.
2025-11-27T08:24:35.6773157Z Container get processes received unexpected exception.
2025-11-27T08:24:36.0408268Z Container spec TerminationMessagePolicy  path 
2025-11-27T08:24:36.0496758Z Container is terminated. Total time elapsed: 729 ms.
2025-11-27T08:24:36.0572601Z Site container: creerlio-app terminated during site startup.
2025-11-27T08:24:36.9265824Z Site startup probe failed after 106.7787174 seconds.
2025-11-27T08:24:37.7213290Z Failed to start site. Revert by stopping site.
2025-11-27T08:24:37.9096337Z Site: creerlio-app stopped.
